"Term","Ontology","set.mean","set.size","z.score","genes"
"GO:0044784","metaphase/anaphase transition of cell cycle","BP",19.6144889304426,95,14.8208600291764,"9787;891;699;10403;991;7756;5347;3550;11065;332;7272;701;55143;10460;83540;3619;4085;26271;5885;1063;996;11130;57405;29882;8452;9700;57082;9212;54908;60;286053;324;56984;86;6605;9183;1062;9275;147841;7517;51143;6595;9184;6604;25906;10783;51451;9587;51434;1843;10459;84861;8881;8697;29117;55743;6599;6602;9319;6597;83903;990;196528;5925;55795;5977;8379;9274;57520;6601;348654;51776;55055;51529;6598;55274;225689;118471;56155;55755;84101;55781;605;29945;9735;472;6603;7175;8110;8193;8289;51433;55193;57492;64682"
"GO:0048285","organelle fission","BP",10.7376172245595,474,14.8017279973503,"9787;891;6790;699;9055;84722;10403;991;7756;7153;10615;54443;9918;5347;157313;22974;57820;3550;29127;11065;64151;332;2491;4288;9133;3833;655;7272;24137;10051;3832;983;701;55143;9493;23397;51203;9232;10928;56907;79866;1164;83540;3303;3619;7155;4085;3192;26271;90417;5885;8815;22919;1063;23603;80198;5901;259266;9928;10274;3835;11130;54456;7013;57405;23113;5518;54820;11004;995;8452;51571;9700;57082;811;10097;91272;1027;6196;440145;9212;9585;10524;80010;54908;10592;22933;286053;146909;10735;1060;387;324;4751;56984;151648;81930;3306;5719;5468;55706;23310;56181;10096;25936;92421;9183;80179;8900;5728;8467;146691;9665;10919;283489;1062;91782;25970;3304;5898;54892;27338;55968;9126;54332;54461;284071;192670;137886;4882;7039;1950;147841;1111;7517;63979;10201;51143;2072;6152;91137;5000;994;5300;9184;4926;25906;10059;3622;56647;2177;51451;2175;5155;3552;55023;126731;55810;51652;10600;9587;55737;83990;4041;8766;10635;23236;652;10111;51434;126353;113130;23636;1843;28984;7474;10459;1104;84072;2316;4781;130951;54984;10040;9134;84142;84861;6773;8881;65084;9088;729440;4976;5892;4774;5902;8697;144165;79003;54617;8877;55743;54361;378708;7589;9371;27085;49856;8850;9639;79594;1642;9897;4361;200942;9319;79598;84501;81929;3976;57697;25788;3837;10388;83903;84930;10270;10609;8438;84687;5888;29781;7283;64793;5925;55795;22887;23141;26013;9150;10361;685;3643;998;255324;8379;8556;898;79980;256006;83987;4733;148362;11022;56603;81620;4603;10419;8799;116138;23332;80821;23063;11331;201254;79884;7917;1906;54471;11044;126549;664;25879;8546;164045;7351;254528;84464;10300;152185;3553;7329;5119;3796;148479;348654;29893;5890;4605;84057;9633;55063;5824;81565;8800;4487;197342;55055;90550;26993;8086;6683;9650;11200;64105;51547;54708;8555;100130958;51529;23363;27030;29082;5810;8243;10005;27175;221035;225689;51024;2069;113115;118471;65018;80346;9525;56155;285498;55755;64423;23259;128866;1028;9820;158401;147872;26073;256364;84101;79643;129563;1352;1761;4488;10734;79173;2801;7273;23212;10540;7314;23172;245711;55512;57026;858;23304;26065;3791;23023;51537;160140;5889;51115;10726;27436;27183;146956;90990;9735;89866;84215;472;675;676;940;1613;1634;1731;1814;1908;2059;2253;2827;3209;3479;3481;3834;4137;4292;4438;4439;4762;5071;5139;5159;6795;6847;7124;7175;7320;8678;9031;9985;10018;10464;10744;11077;11105;11144;23122;23353;23626;25836;25858;25978;27243;50511;51343;51433;51510;51759;54514;54998;55124;55125;55844;56154;56158;56159;56776;56947;56979;57132;63946;79703;79998;83447;84944;91646;92960;93426;120892;122402;124817;125170;136991;138474;143471;146212;150365;166863;168448;192111;221711;256126;283129;283847;285643;286151;317761;339345;339834;346673;347688;387893;388553;391714;400629;494551;643376;644186;100507650;101928601"
"GO:0033044","regulation of chromosome organization","BP",13.5644143472867,244,14.7862399962058,"9787;891;699;10403;991;10576;7756;7153;9918;5347;3550;11065;64151;332;80119;7272;10051;983;701;55143;23397;10460;3181;3178;10694;83540;3619;4085;3192;51535;26271;6950;5885;1063;996;7520;10923;3183;11130;2237;5394;3184;10575;7013;57405;7203;79618;4609;29882;8452;142;9700;57082;22948;908;8550;9212;26054;10524;54908;10592;60;3020;5594;10664;286053;324;4751;80169;65057;56252;56984;23310;4331;86;6605;9183;8467;6714;64282;1062;54892;9275;8313;197370;93973;79035;54386;147841;7517;51143;2072;6595;9184;10155;4926;6604;100134934;25906;10783;8658;51451;6419;9587;55729;55869;55226;10111;51434;1017;10445;83852;1843;1499;26354;10459;548593;4798;54984;54737;84861;8881;7874;8697;29117;4216;54617;55743;23381;6599;5371;7515;54780;167227;8850;6602;79913;51548;2966;4361;9319;80351;6597;83903;23049;990;196528;8607;29781;3021;5925;55795;125476;54891;1663;1736;5977;8379;5595;545;84250;9274;5514;4683;23063;57343;57520;6601;84464;5073;23137;348654;51776;2067;5588;55055;22880;3981;11284;51529;79677;6598;55274;83444;225689;55196;118471;56155;7014;10574;55755;6047;9869;84101;55781;605;80063;29844;116028;5570;92345;29945;283899;5976;79648;170506;5609;9735;472;546;4137;6603;6886;7175;7528;8110;8193;8260;8289;8678;9031;9555;10856;23272;23293;25913;26272;26277;51112;51377;51433;51750;54464;54552;55193;55719;56160;57492;64682;79008;79991;140609;201161;493861"
"GO:0051783","regulation of nuclear division","BP",16.5281223042554,143,14.6775583426725,"9787;891;6790;699;10403;991;7756;5347;157313;3550;11065;332;4288;655;7272;701;55143;51203;79866;83540;3619;4085;26271;5885;1063;11130;57405;23113;995;8452;9700;57082;811;6196;9212;9585;54908;22933;286053;324;4751;56984;9183;146691;25970;54461;4882;7039;1950;147841;1111;7517;10201;51143;5300;9184;25906;51451;5155;3552;55023;9587;4041;10635;23236;652;51434;23636;1843;28984;7474;10459;1104;84072;10040;84861;8881;9088;8697;8877;54361;27085;9319;3976;83903;5925;55795;26013;10361;685;3643;998;255324;8379;83987;10419;1906;3553;348654;4487;55055;51529;23363;5810;2069;118471;56155;55755;9820;84101;1761;4488;55512;57026;858;9735;472;940;1613;1814;1908;2253;2827;3209;3479;3481;5139;5159;7124;7175;7320;11105;51343;51433;54998;55124;56979;143471;286151;339345;346673;388553;494551"
"GO:0030071","regulation of mitotic metaphase/anaphase transition","BP",19.8598597763163,89,14.5638739334766,"9787;891;699;10403;991;7756;5347;3550;11065;332;7272;701;55143;83540;3619;4085;26271;5885;1063;11130;57405;8452;9700;57082;9212;54908;60;286053;324;56984;86;6605;9183;1062;9275;147841;7517;51143;6595;9184;6604;25906;10783;51451;9587;51434;1843;10459;84861;8881;8697;29117;6599;6602;9319;6597;83903;990;196528;5925;55795;5977;8379;9274;57520;6601;348654;51776;55055;51529;6598;55274;118471;56155;55755;84101;55781;605;29945;9735;472;6603;7175;8110;8193;8289;51433;55193;57492"
"GO:0000779","condensed chromosome, centromeric region","CC",15.0578251734519,178,14.5133744384079,"891;6790;699;10403;991;7756;10615;9918;5347;1051;64151;332;2491;8655;7272;151246;701;83540;11335;3619;989;4085;3192;54821;55746;90417;1058;1063;55355;387103;1452;3835;11130;5501;57405;348235;54820;7514;11004;9793;57082;91272;9212;10524;54908;60;3020;119504;11258;1060;324;4751;3297;4928;151648;81930;10910;23310;86;6605;57122;25936;92421;9183;4659;55732;283489;1062;91782;221150;55839;79902;134492;7158;147841;51143;253635;79172;9184;84295;4735;10769;51652;51111;6396;1639;23421;23291;79023;54984;1263;2959;1059;23279;10671;29117;79003;378708;6599;27085;8850;6602;26039;6249;81929;6597;196528;284058;3021;84516;8379;23468;79980;91687;79682;5048;81620;23332;51164;201254;5663;6601;9770;84148;1783;5119;79019;81565;401541;55055;1780;11243;5253;64105;6598;55274;29082;8243;56155;6612;128866;64946;79643;55166;23157;10540;10428;51490;5664;220134;9735;92822;6990;23219;546;4999;5905;6603;6795;7175;9985;23122;25909;25942;25978;27243;51112;51510;55193;57132;64769;80152;84787;201161;221711;222229;284257;348995"
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","BP",19.4493236803224,91,14.3533361663237,"9787;891;699;10403;991;7756;5347;3550;11065;332;7272;701;55143;83540;3619;4085;26271;5885;1063;11130;57405;8452;9700;57082;9212;54908;60;286053;324;56984;86;6605;9183;1062;9275;147841;7517;51143;6595;9184;6604;25906;10783;51451;9587;51434;1843;10459;84861;8881;8697;29117;55743;6599;6602;9319;6597;83903;990;196528;5925;55795;5977;8379;9274;57520;6601;348654;51776;55055;51529;6598;55274;225689;118471;56155;55755;84101;55781;605;29945;9735;472;6603;7175;8110;8193;8289;51433;55193;57492"
"GO:0000793","condensed chromosome","CC",12.706220721712,275,14.3447637228259,"891;6790;699;10403;991;7756;7153;10615;3146;9918;5347;1051;57820;64151;332;2491;3148;4288;8655;7272;10051;151246;701;3014;23397;83540;11335;3619;989;4085;3192;54821;55746;90417;1058;5885;8815;1063;55355;387103;1452;3835;11130;5501;7846;57405;348235;54820;7514;11004;9793;57082;23476;91272;9212;10524;54908;10592;60;3020;119504;10664;286053;11258;25777;1060;324;4751;3297;4928;151648;81930;3306;10910;23310;86;6605;57122;25936;92421;9183;8467;4659;55732;283489;1062;91782;221150;54892;55839;9126;197370;79902;134492;7158;147841;1111;51143;253635;79172;9184;84295;641;4735;2177;10769;6419;51652;51111;10111;1017;6396;1639;1104;8940;84072;23421;23291;79023;54984;1263;2959;1059;23279;10671;29117;79003;378708;6599;54780;27085;8850;192669;6602;10128;26039;6249;81929;6597;10388;10270;196528;10609;5888;284058;29781;3021;7283;84516;26013;8379;11073;23468;79980;91687;79682;5048;81620;84250;84365;23332;51164;6002;201254;5663;6601;9770;84148;1783;7329;5119;23137;29893;79019;5883;81565;120;401541;55055;6839;1780;11243;3981;5253;64105;100130958;79677;6598;55274;27030;29082;5810;8243;672;56155;285498;6612;128866;158401;147872;64946;79643;55166;23157;10734;7273;23212;10540;10428;51490;5664;89765;3364;220134;9735;92822;6990;22920;23219;144715;546;675;1045;2103;4292;4438;4999;5905;6603;6795;6847;6853;7175;8468;9031;9555;9985;11144;23122;25909;25942;25978;27127;27243;50511;51112;51510;55183;55193;55719;56158;56159;56160;57132;64769;65083;80152;84787;93426;135458;150280;171483;171484;201161;221711;222229;256126;284257;317761;339834;348995;493861;644186;100507650;101928601"
"GO:0000940","outer kinetochore","CC",37.311714271089,20,14.3310003670321,"891;699;10403;5347;701;83540;1063;11130;57405;348235;57082;91272;54908;25936;221150;147841;79003;79980;11243;220134"
"GO:0000775","chromosome, centromeric region","CC",13.028903502511,254,14.2714436632968,"891;6790;699;10403;991;7756;7153;10615;9918;5347;1051;64151;332;2491;8655;7272;10051;151246;701;55143;55320;11339;83540;11335;3619;989;4085;3192;54821;55746;90417;1058;5885;7405;1063;84256;55355;387103;10274;1452;3835;11130;157570;5501;57405;8970;348235;114991;5518;54820;7514;11004;9793;57082;91272;23047;9212;10524;9682;54908;60;3020;119504;10664;11258;10735;1060;324;4751;2146;3297;4928;151648;81930;10910;23310;86;6605;57122;25936;92421;9183;8467;4659;55732;283489;2332;1062;91782;221150;55839;9126;55920;79902;134492;115426;7158;3012;147841;51143;253635;1786;79172;9184;84295;4735;121504;10769;51652;51111;5515;10951;113130;6396;1639;23421;23291;5525;79023;54984;1263;8365;2959;5527;1059;23279;10671;29117;554313;79003;378708;6599;27085;8850;6602;51548;26039;6249;81929;6597;6615;79723;196528;284058;3021;84516;8379;23468;79980;91687;79682;5048;81620;23332;51164;23063;201254;5663;79075;6601;9770;1616;3070;84148;1788;1783;5119;23137;54069;79019;81565;401541;55055;8367;6839;1780;11243;5253;64105;8370;79677;6598;55274;29082;8243;54107;56155;6612;128866;27309;64946;11143;79643;55166;8363;23157;10734;25983;23244;23081;10540;10428;51490;5664;220134;9735;92822;11177;6990;23219;546;4999;5314;5516;5905;6603;6795;6847;7175;8294;8335;8359;8360;8361;8362;8364;8366;8368;9031;9555;9985;10320;23122;25909;25942;25978;27127;27243;50511;51112;51510;51759;54108;55193;55693;57132;64769;80152;84787;201161;221711;222229;284257;348995"
"GO:1905820","positive regulation of chromosome separation","BP",31.0639866073424,29,14.0528727423587,"9787;991;9918;11065;64151;332;10051;55143;23397;3619;8452;9700;5359;9212;10592;286053;23310;54892;4926;9587;51434;8881;8697;29781;5925;51529;225689;118471;51433"
"GO:0098687","chromosomal region","CC",10.8345204756713,392,13.6136759331011,"891;6790;699;10403;991;7756;7153;10615;9918;5347;1051;64151;332;2491;8655;80119;7272;10051;151246;983;701;3014;55143;3181;328;55320;11339;83540;11335;3619;989;4085;3192;54821;55746;90417;1058;5885;7405;1063;84256;55355;387103;4436;6741;3066;7520;5431;5931;10274;1452;3835;11130;2237;2547;157570;23028;5501;7013;57405;8970;348235;4173;79618;114991;5518;6117;54820;7514;4998;2145;11004;9793;24144;10728;142;57082;91272;23047;9212;10524;55135;9682;54908;60;3020;22933;119504;10664;286053;11258;25777;10735;1060;324;4751;2146;80169;3297;4928;65057;151648;81930;4175;80145;10910;23310;86;79577;6605;57122;25936;92421;9183;8467;1108;4659;55732;283489;84321;2332;1062;91782;221150;55839;9126;55920;197370;79902;134492;55791;5111;79035;115426;7158;7011;54386;3012;147841;1111;7517;8520;51143;2072;9984;253635;1786;5884;7486;79172;5000;5928;9184;84295;641;100134934;4735;121504;8658;4221;10769;8563;51652;4172;51111;4174;1763;55226;10635;5515;10951;10111;113130;1017;6396;1639;4171;5499;23421;23291;5525;79023;54984;9401;1263;8365;2959;5527;5892;5424;1059;23279;10671;3104;29117;554313;79003;378708;6599;5371;7515;54780;27085;4176;8850;6602;1642;51548;4361;26039;23347;6249;81929;80351;56897;5001;6597;65986;6615;79723;196528;5888;284058;3021;84516;10189;8379;23468;79980;91687;79682;5048;545;81620;84250;57459;23064;5514;4683;23332;51164;23063;201254;5663;79075;6601;9770;1616;3070;84148;84464;1788;1783;7015;5119;152485;23137;54069;79019;79228;64858;81565;2067;401541;55055;8367;6839;1780;11243;3981;5253;11200;64105;8370;23595;79677;6598;55274;29082;6118;8243;9878;54107;56155;7014;6612;128866;27309;147872;64946;11143;79643;55166;8363;23157;10734;7012;25983;9219;23244;23081;10540;10428;80335;245711;51490;9894;5664;64859;5976;220134;170506;9025;9735;92822;11177;6990;6672;23219;5591;472;546;675;3018;4999;5314;5500;5516;5813;5905;6603;6795;6847;7175;8290;8294;8335;8359;8360;8361;8362;8364;8366;8368;9031;9555;9985;10320;11016;11144;23122;23293;23353;23626;25909;25913;25942;25978;26277;27127;27243;29935;50511;51112;51510;51750;51759;54108;54433;55183;55193;55506;55651;55655;55693;55719;56160;57132;57187;64769;79991;80152;84787;201161;201516;221711;222229;283129;283847;284257;348995;493861"
"GO:0051231","spindle elongation","BP",42.5155325046299,13,13.3400985560538,"9055;29127;332;24137;3832;55143;9493;3619;5518;9212;4926;6795;285643"
"GO:0051256","mitotic spindle midzone assembly","BP",47.3538176178334,10,13.1572445683513,"9055;29127;332;24137;55143;9493;3619;9212;6795;285643"
"GO:0072686","mitotic spindle","CC",13.7999741734911,181,13.0157420122207,"9787;6790;9055;10615;5347;22974;3550;29127;81610;8655;150468;3833;10383;3832;26586;983;9657;9493;51203;203068;10460;51335;29899;1894;4085;24139;3192;90417;51473;22919;996;51562;259266;10274;11064;3835;8452;9700;1213;9212;9585;10524;201163;22933;5594;79718;146909;10735;28964;115106;3297;81930;150275;1810;10382;1062;221150;6907;9126;55920;1729;93323;134492;10381;4926;65263;26009;56647;8658;284403;126731;55177;112869;22924;126353;23636;81027;1639;65125;51199;6871;6188;84861;8881;8517;8317;4739;93627;8502;10474;49856;8850;84617;990;5311;7283;55201;151393;998;8379;8556;51637;3174;9611;23332;23063;79884;51646;57520;347733;85459;79768;11104;3985;54930;4117;8086;4134;8555;79677;23035;8243;55689;54801;84140;55755;79441;26073;256364;84101;55142;79969;2035;8480;2801;7280;51490;252969;822;2017;55559;26065;8874;2009;23005;220134;51115;10726;27436;90990;6990;23354;2648;2669;2877;3579;4064;5314;5778;5905;6569;7029;7175;8841;11076;11091;23122;50852;54959;55262;57325;60509;79101;79541;114327;168448;252839;253012;260334;341019;347688"
"GO:0000776","kinetochore","CC",14.0580260272618,167,12.8165039584719,"891;6790;699;10403;991;7756;10615;5347;332;2491;8655;7272;151246;701;83540;3619;989;4085;3192;54821;55746;90417;1063;55355;387103;1452;3835;11130;5501;57405;348235;54820;7514;11004;9793;57082;91272;9212;10524;54908;60;3020;119504;11258;1060;324;4751;3297;4928;151648;81930;10910;86;6605;57122;25936;92421;9183;4659;55732;283489;1062;91782;221150;55839;79902;134492;7158;147841;51143;253635;79172;9184;84295;4735;10769;51652;6396;1639;23421;23291;79023;54984;1263;2959;23279;10671;29117;79003;378708;6599;27085;8850;6602;26039;6249;81929;6597;196528;284058;3021;84516;8379;23468;79980;91687;79682;5048;81620;23332;51164;201254;5663;6601;9770;84148;1783;5119;79019;81565;401541;55055;1780;11243;5253;64105;6598;55274;29082;8243;56155;6612;128866;64946;79643;55166;23157;10540;10428;51490;5664;220134;9735;92822;6990;23219;4999;5905;6603;6795;7175;9985;23122;25909;25942;25978;27243;51112;51510;55193;57132;64769;80152;201161;222229;284257;348995"
"GO:0045787","positive regulation of cell cycle","BP",11.2354907605645,311,12.7773863240368,"9787;891;6790;699;84722;10403;991;10615;9918;26471;29127;81610;11065;64151;332;1654;10051;983;55143;9493;23397;51203;7919;29899;1894;1978;3619;4085;3192;440;1977;26271;9236;5886;5885;2263;3955;23326;9928;79733;2237;1543;7042;252983;5087;153241;5469;10926;995;8452;9700;51692;23476;811;5359;9212;9585;5310;10524;11113;1981;10592;22933;286053;387;2146;3297;3306;23310;1019;5356;79577;6868;54623;10733;4921;7051;8450;5962;6491;8882;25;25970;54892;6240;1956;6241;55968;55920;207;7027;1845;284071;137886;4882;7039;1950;221477;8061;1111;7517;5914;896;51143;2735;595;4212;9984;6733;994;993;56257;2290;4926;6604;351;51514;57787;5155;3552;55023;8563;51652;9587;9099;4041;3054;8766;6737;10635;4869;23236;5716;22924;51434;113130;23636;6461;28984;7474;65125;10370;221908;255374;5581;64848;284001;64094;144455;8881;8451;8317;5902;6777;8697;10869;8502;54617;8877;54361;9371;5781;27085;8850;219736;6885;23276;79915;3280;301;990;1778;5311;22954;29781;5925;55795;56852;10361;65992;1663;685;3643;998;255324;6909;8379;55904;8556;256006;5048;79447;7325;4193;84250;29766;5514;11331;1906;79848;894;4204;85459;26057;7015;3553;23137;348654;80174;5890;51776;58525;5641;4040;50484;6210;163786;4487;134353;114821;6683;5753;8555;51529;79677;8444;225689;2069;118471;9525;5586;6665;26073;10755;9510;1761;4488;55835;6840;245711;7564;55512;5336;150465;5889;6990;84967;3480;199;429;546;643;675;940;1813;1814;1908;2253;2255;3169;3209;3373;3479;3481;3586;3741;4103;4762;4824;5017;5159;5578;5629;6198;6532;6755;6795;6886;6926;7101;7124;7175;7320;7480;8558;8678;9475;9555;10018;11105;25942;49860;50838;51289;51433;55124;55719;56979;57057;57504;57521;79541;83695;131870;166863;168448;201161;219771;346673;388112;388553"
